Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Yo no soy fan de Justin pero el video es devastador... Sin duda algo aún peor es la letra, a la cual me he tomado el tiempo de sacar algunas cosas.
La letra va así y por ende entre paréntesis el posible significado...
Di las palabras estoy en camino. (el ya conocido lenguaje con el que se comunican los pedofilos y la organización para las “fiestas”) 
Por la mañana o por la noche. (no importaba, en cualquier hora había abuso) 
No eres el segundo plato, eres la número uno. (siempre tendría que haber niños que fuesen “el plato principal”) 
Sí, cada vez que vengo, lo haces. (el abuso era constante e incluso tenían “sus preferidos o favoritos”) 
Cincuenta y cincuenta, amo la forma en que lo divides. (solían compartir e incluso las masivas orgias que se realizaban) 
Un montón de estantes, ayúdame a gastarlo. (había una cantidad desmesurada de niños a disposición) 
Ese jet está preparado, mira la puesta de Sol. (referencia al jet privado que llevaba a esa gente a la isla privada) 
Girando los ojos, hazme estremecer. (podría hacer referencia al canibalismo que también es bien sabido que practican o a las violaciones) 
Mantenme en ascenso (harán lo que sea necesario para que la red no caiga y siga de pié, eh ahí los múltiples asesinatos de inocentes que querían alzar la voz) 
Perdí el control de mí mismo, estoy comprometido. (el ha dicho la verdad y ahora esta en la mira de la “elite” a pesar de saber que pondría su vida en riesgo decidió hablar de lo que vio y vivió, también que lo drogaron para abusar de él) 
Eres incriminatoria, sin disfraz. (esto es más que obvio ya salio la verdad) 
Nunca te quedarás sin provisiones. (la red siempre está en busca de niños, referente a que siempre habrá para su entretenimiento) 
Cien mil, ayúdame a gastarlo. (podría ser algún monto a pagar por un niño e incluso una de varias cifras) 
Subo al Lambo', estoy en camino. (sabe que esta en peligro al haber hablado) 
Llevo zapatillas Drew House con una sonrisa en la cara. (referencia a alguno de los tantos invitados que solía asistir y pudo haber abusado de el, también leí en un artículo si no mal recuerdo que tenían incluso etiqueta y calzado para dichas “fiestas” u ocasiones especiales) 
 Si llegaste hasta aquí te lo agradezco y no nos dejemos engañar.
Esperemos Justin no corra peligro",Ugxy_EBC84zKYOHWdZt4AaABAg,42,1858
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,its hard to listen to the song when he is such a beautyful singer somtimes i wish i was there,Ugwf2IKtPkq8U_kUHPZ4AaABAg,0,12
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,its fantastic I LOVE YOU JUSTIN BIEBER!!!!,UgyETi5FesMMO2VOxRx4AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,At least u can’t forget the lyrics,Ugw8akC1FHl20ZFxa0F4AaABAg,0,11
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,if justin randomly dies we will know it wasn’t a suicide,Ugxgov6bNEZgdL6K4vh4AaABAg,211,11093
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,That’s a good song 👍,Ugx9MnwS5p7hTa_cFeh4AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,I can’t believe it’s already been a year since this was out,UgwnDKXDqulGlrilbWl4AaABAg,4,78
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Fé em deus eu vou ir pra orlando,Ugwmv3HPaZ2pgNu_gtJ4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,I Loveeeeeeeeee!!!😍😍😍😍,UgwXLNpqv_V9Y4eWPap4AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,🥵🥵🥵❤️love it,Ugxi207GlgSmHjvAVNJ4AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Now Justin is back ❤,UgzEnyabBaLIfMCis6V4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,eu gosto muito DESA música,Ugz8IK3LctqJJ9uaPGl4AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,am I the only one who always suspected this song all of my friends were like it's about lemon life or sum but I didn't lmao after the pizza gate thing came out I felt like sherlock holmes hahaha,UgxYmI7yKnWNODp2eAF4AaABAg,1,15
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Yesss Food! Any night, Any dayy!!",UgzdexaouykAFdA4sPR4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,I love this song from the heart I just love you ❤️❤️,UgyYcTKpqZnr7FalIBR4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,اححح مليون دس لايك 😂😂😂💓,UgySiuRgZmSiAnZZZqF4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,anyone come here after seeing Danny’s video and didn’t even realise justin released a new song?,UgzICpR72Quhcr6C7N54AaABAg,13,690
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"If this song plays at my funeral, I may just come back from the dead. It sounds JUST like “Ry Lucky - Worst Type” and it’s got me wondering who made it first. Quarantine got me listening to hits.",Ugzi6uZUJ250Ii-A0Kd4AaABAg,4,27
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Canta chido ✌✌✌✌✌,UgwuB2Hfl11eTjr5ZU54AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Tinista apoyando ♡♡♡,UgzF0m0e_tS4ndyv5r54AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,To those who don't got the meaning of the song watch Ellen's show 😂✨🤙,UgyVuYmme7V9T4JKsr14AaABAg,0,9
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,🔥🔥🔥🔥,UgxuyB-pGm-kKjI3UgV4AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Viciei na música em plena pandemia,UgxgT4ERIM8ghouvNYR4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,2:21😂😂,UgxQw-LMgun_tX9Y38R4AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Tcvbunimo🤗🤥🥰💟,UgzeaXCYesiZauaMlaR4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,HEY SISTERSSS EEEEEEEEE,Ugz7dd6-RKMFwfAiAUB4AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Yes so good yes yes 👍👍👍👍👍👍👍sooooooooo god this was rich o yes I loved it so much one of my fav song,Ugz0RKztK5iRHnaR3FJ4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,I love your songs so much there so good,UgyK5Zdz8lwi-skpi_94AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Mmmkkkklllkll’


Uuuiiiii",Ugz0CGQztqu6LxVZ32F4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Espero que se solucione todo este tema de #PIZZAGATE, no solo por Justin que a muchos no les cae bien, incluyéndome a mí, pero ayudemos a él y a todos los niños que están siendo dr0gados y vi0lados por la industria musical.
#JUSTICIAPORPIZZAGATE

Edit: He notado que Justin pone las manos atrás de la cabeza. Según lo que he escuchado, ese gesto es una señal de sumisión. Puede ser que Justin hace eso refiriéndose a los pedófilos.",Ugy0z21Ro5QxEOIveXd4AaABAg,8,515
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,THIS SONG SOUNDS LIKE TWO SONGS IN ONE,UgwLDoEgTFs9bV5A93F4AaABAg,0,7
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,My favourite ❤️ song I love it,Ugw5nVfLi3irvVjPL6N4AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"JB:
“Baby, baby, baby”
“Sorry, sorry, sorry” 
“Yummy, yummy, yummy”",UgxgVVzevVyXn2LAamB4AaABAg,20,1901
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,I love 💕💕 this song,Ugz37bouCQG7k7IQSkV4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Akshay vlogger 🔥🔥🔥🔥,UgwZen5faTwTioDI_WB4AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,👍🏻👍🏻,UgxsRqejEcyWN0kB86B4AaABAg,0,2
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,why is this ironically not that bad,UgyDc_M96zLDw1odk0F4AaABAg,7,26
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,That food looks bussin bussin,UgwK5PAim05SJza31dB4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,esm3 ente moho,UgyxLX1-EOztsFHlk6x4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,0:26,UgycXTfZ6L8_hXm-DPd4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,😻😻💋💋,UgwzAQ6ZgIgEoyjJPu54AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,😍😍😍😍😍😍😍😍😘😘😘,Ugx_uOBUu6bqI6fK6O54AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,❤🍰🍨,UgyHlc_v9zfRvL_SKHR4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,And now there are allegations against Justin and people canceling him coincidentally?? Nope :(,UgySNVQ_TVw0UAno_mh4AaABAg,27,1180
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Wow entry superb ❤❤❤👈,Ugwyyq_rjpU6RIqml0V4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"justin bieber: “i think songs that repeat themselves are annoying”

also jb:",Ugwy-JTUViWPXuyCkkV4AaABAg,29,1582
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Justin I’m so sorry I barely realized the meaning behind this song. This needs more recognition,UgxW6k9xW0Apr4snvUN4AaABAg,11,795
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,É tão bom que da fome,Ugw4MQRR8Bwva7OoPxR4AaABAg,0,5
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Awesome i love it,UgxfipC8NZqvY1UFWxp4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Por mucho de que nos hubieramos burlado de Justin, a sido muy valiente salir adelante y dar a conocer lo de Pizzagate y esos pedofilos ordinarios bañados en dinero que se creen mas que alguien abusando de niños...",UgwzcjRSYefkWdQCxbV4AaABAg,24,571
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Watis arab in traduction,UgxRuiIHv9bnYSvGUat4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,When you're not allowed to sing about girls anymore cause your married,Ugz6tHTaP-oWHIyHjs54AaABAg,6,386
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"_Somewhere in the background_
Ed: ""I'm at a party I dont wanna be at""",Ugzx4kU4PVdRITbe5ZN4AaABAg,8,1131
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Yay,UgzcZdHeT1oKo8G_sBt4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,❣️❣️,UgzSV5Ssej6UTdh6lJd4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Ay love,UgwXZSqohMdkpzSXggl4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,he’s trynna tell people there’s pedophilia behind the music industry,Ugz_GZqkUgEskeMBwhR4AaABAg,10,656
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,** SO GREAT SOUNDS YUMMY YUMMY😊**,UgzmmTH5mz3_TNaHaQB4AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,👑👑👑,UgwUUdXRNrg9G940yEl4AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,💩🤮,Ugyz_wd2J0mRoao1GDp4AaABAg,0,1
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,เด็กคนที่ร้องเพลง baby คนนั้นไปไหนแล้ว ... คิดถึงเนาะ 🤣,UgwodtSqd5V85-CKUsh4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,💜💚,UgzojI2Usn5DznD3ZhN4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Sinceramente Justin nunca fue de mí agrado, pero en esta ocasión lo apoyo completamente, ya q tuvo la valentía para contar todo atravez de este video, y ojalá no lo lleguen a ""suicidar"" x contar toda esta verdad, ya sabemos q los q han muerto no se han ""suicidado"" los matan x contar la verdad de #pizzagate",UgzoVPHdLiUuIlXnXsR4AaABAg,21,668
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,🍇,UgxIi1ERSgJmmIriuKV4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,pizzagate !!!!,Ugw57IAj3Bt-f0lAiC14AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"In the morning or the late ? 
Those vibes",UgwNflFfT49sUAkbTOR4AaABAg,15,1752
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,IF SOMETHING HAPPENS TO HIM REMEMBER THIS. HES TRYING TO WARN US ABOUT THE KIDS AND WHO KNOWS WHAT ELSE! KEEP AN EYE ON HIM!,UgxFQdb_OQ-8lmr3Y8V4AaABAg,10,589
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Yummy yum!!!!,UgxbjctqGG3ubGijes94AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,ya ya,UgxDaWZnQnUJ6tvcuCV4AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Creo que a muchos no nos gusta Justin en sí,pero el se ganó el  respeto de muchos con ésto.
Solo deseo que no lo maten y digan que se *“suicido""*",UgzOq514RoJl3ytaQUl4AaABAg,20,567
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,I pray that God watches Justin...:( absolutely terrifying. Stay safe Justin please- 🙏,UgxrrhSEgfXtlQElu7d4AaABAg,12,392
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,U )5,Ugw0v9YhwQZcohId9S14AaABAg,0,0
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Pink really outdid herself with this new song.,UgxABAEfre2J961gbVp4AaABAg,15,383
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Verry ta,am ta,am",UgwDGdevT41PEHtdg-x4AaABAg,0,0
