Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes,clean_comments,language
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,I love the song i want to be rice to!,UgzfkZAvAdA89_Gn4WV4AaABAg,0,1,I love the song i want to be rice to!,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,I still don’t get why people hate him-,UgxAY_ymtUOexNzySLJ4AaABAg,0,0,I still don’t get why people hate him-,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,came here after gooba,UgwBPNGjgW-IPoYUr5R4AaABAg,1,7,came here after gooba,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,he is so cool,Ugx1C9TXypnW6k-XDZF4AaABAg,0,1,he is so cool,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Anyone else see this man's chin it moved and got longer 😭😂😭,Ugys9YPZ-u3upHkP-a94AaABAg,17,188,Anyone else see this man's chin it moved and got longer ,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"I first disliked the video because I thought it didn't made any sense Now after knowing about all this stuff I really started to respect him like there are so many influential singers but only some of them speak the truth 
thanks to daddy anonymous he opened our eyes",UgxAdqikSPWqxudMz7B4AaABAg,5,315,"I first disliked the video because I thought it didn't made any sense Now after knowing about all this stuff I really started to respect him like there are so many influential singers but only some of them speak the truth 
thanks to daddy anonymous he opened our eyes",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Love from india 🇮🇳,Ugzqpkhmmm_nteIV84l4AaABAg,0,2,Love from india ,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,The great thing is that u r wonderfull i am from india but stil listen ur all song ☺☺ i really love ur voice 😊😊,UgzRx_-7kkAOjN8BXEd4AaABAg,0,0,The great thing is that u r wonderfull i am from india but stil listen ur all song  i really love ur voice ,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,This song and “Clover Cage - Ride or Die” are the only two songs constantly stuck in my head!!! I just want to send love to everyone and I want everyone to know things will get better...We are in this together...I love you..❤️ 💞,UgwCqF1QuyBAWgNUW2B4AaABAg,0,10,This song and “Clover Cage - Ride or Die” are the only two songs constantly stuck in my head!!! I just want to send love to everyone and I want everyone to know things will get better...We are in this together...I love you.. ,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,It seems like Justin couldn't eat at that place again because of the virus,UgwKwEvaUty_RV74p3x4AaABAg,0,0,It seems like Justin couldn't eat at that place again because of the virus,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,You are awesome JUSTIN BIEBER 😍😍,Ugyfq2poyRP1k5E1YKZ4AaABAg,0,0,You are awesome JUSTIN BIEBER ,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Love from 🇮🇳India,Ugwla9XG6fnXjSGUewd4AaABAg,0,0,Love from India,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Now I get to know from where TONY KAKKAR is inspired. 😂😑😑😑😑,UgwkaVqZWgGeK6vVm594AaABAg,0,0,Now I get to know from where TONY KAKKAR is inspired. ,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Love you 💕 from Bangladesh,Ugzf5SiM2MAFBQlioSx4AaABAg,0,0,Love you  from Bangladesh,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Now that I know what this song is about , it it totally creepy :( this shit is fucked.",UgzJYxcMIVf16MfLWRx4AaABAg,0,0,"Now that I know what this song is about , it it totally creepy :( this shit is fucked.",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Slow speed to x0.25 and watch his eyebrows at 2:19 as well as his chin at 2:21,Ugw4oj0gHKuMMEaoWml4AaABAg,0,0,Slow speed to x0.25 and watch his eyebrows at 2:19 as well as his chin at 2:21,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Funny how thats his best song,UgwLVFPvzdK4gEoq4B14AaABAg,0,0,Funny how thats his best song,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Cool song Yummy 😁😁😁😆😁💗,Ugw7BJwXGHPgiXkJbr54AaABAg,0,1,Cool song Yummy ,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Listen 1 : What song🎵
Listen 2 : It's ok🎵
Listen 3 : I like this song🎵",UgwEYSPVTTdr9avXD1d4AaABAg,0,2,"Listen 1 : What song
Listen 2 : It's ok
Listen 3 : I like this song",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,The face when He said on the friday😂😂😂😂😂😂💀💀💀,UgyMgsc_KteFtCsvrH54AaABAg,0,0,The face when He said on the friday,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,i can’t believe we bullied him for this.  he deserves better,Ugx35uQy0m7z1U2huD14AaABAg,10,1024,i can’t believe we bullied him for this.  he deserves better,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Hit this beautiful music man 😃😁 
I love that song Justin 💕❤️",Ugw-KZU5KtgVZiIzFbl4AaABAg,0,0,"Hit this beautiful music man  
I love that song Justin ",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Always listening!!,UgzAQGgUkvWMKCutwIR4AaABAg,0,0,Always listening!!,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,This is my favotite,UgzhyylBNWNp5j9TpiJ4AaABAg,0,0,This is my favotite,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,knowing the real context behind this song changes the mood by A LOT.,UgyShwqWBeMA4KrENf54AaABAg,56,1795,knowing the real context behind this song changes the mood by A LOT.,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Yummy IT happy ♥️♥️,UgyG_lS-AQdm4b-1ETd4AaABAg,0,0,Yummy IT happy ,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Just love this song 😍,UgyB72sObqGkMG5hGJJ4AaABAg,0,0,Just love this song ,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,I love your music,UgwcenDinTR2UyKGh7h4AaABAg,0,0,I love your music,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,always remember: there’s billions of us and only hundreds of them,Ugxd9nHz-m4nhy0K-i54AaABAg,36,994,always remember: there’s billions of us and only hundreds of them,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,○>○ that food look YUMMMMMMY,UgwxDobTZmSSbfuRNK54AaABAg,0,0,○>○ that food look YUMMMMMMY,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,thanks Justin ❤️,Ugy-GMvF2zQjfoXwVs14AaABAg,0,0,thanks Justin ,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,You know what I always feel hungry when I listen this music,UgwqOfrGx_RVVgFAZUN4AaABAg,1,0,You know what I always feel hungry when I listen this music,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,❤️JB is killed it,Ugwc0nJMmfOHgqU01e14AaABAg,0,1,JB is killed it,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,listening to this legend,UgzFuZf3xQNQMi48F7h4AaABAg,0,3,listening to this legend,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Love this,UgzskAsURgtwLkLrj214AaABAg,0,0,Love this,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"2009: Aye, Aye, Aye
2010: Baby, Baby, Baby
2012: Swag, Swag, Swag
2015: Sorry, Sorry, Sorry
2020: Yummy, Yummy, Yummy",Ugwcl0XwHsEbZJV8Cpl4AaABAg,69,5436,"2009: Aye, Aye, Aye
2010: Baby, Baby, Baby
2012: Swag, Swag, Swag
2015: Sorry, Sorry, Sorry
2020: Yummy, Yummy, Yummy",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,He is truly trying to tell us something. There’s so much eye contact to the camera within the video. There’s gotta be something.,UgzBcl3_AGGTq5WoUid4AaABAg,16,806,He is truly trying to tell us something. There’s so much eye contact to the camera within the video. There’s gotta be something.,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"i genuinely feel bad for ever hating on him, he’s risking his life so others can be informed to stay safe",Ugwn_grFPeCfpPngBFZ4AaABAg,160,11559,"i genuinely feel bad for ever hating on him, he’s risking his life so others can be informed to stay safe",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"TODOS HABLAN DE JUSTIN PERO NADIE RECUERDA QUE JIM CARREY EXPUSO TAMBIÉN A LOS ILUMINATI DIJO QUE ERAN BASURA Y QUE EXISTIAN, LO TRISTE ES QUE  DESPUES MURIO SU ESPOSA, LO CALLARON Y TRISTEMENTE PAGO POR LO QUE HIZO EXPONER A LA ELITE A TODO ESTO HICIERON CREER QUE SE HABÍA VUELTO LOCO PERO SI GUSTAN PUEDEN INVESTIGAR, LO CULPARON DE HABER AYUDADO A SU ESPOSA A SUICIDIO",UgwkPrT7BswaEJ6s_9N4AaABAg,6,407,"TODOS HABLAN DE JUSTIN PERO NADIE RECUERDA QUE JIM CARREY EXPUSO TAMBIÉN A LOS ILUMINATI DIJO QUE ERAN BASURA Y QUE EXISTIAN, LO TRISTE ES QUE  DESPUES MURIO SU ESPOSA, LO CALLARON Y TRISTEMENTE PAGO POR LO QUE HIZO EXPONER A LA ELITE A TODO ESTO HICIERON CREER QUE SE HABÍA VUELTO LOCO PERO SI GUSTAN PUEDEN INVESTIGAR, LO CULPARON DE HABER AYUDADO A SU ESPOSA A SUICIDIO",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,I haven’t seen this in a while and I love his pink hair but I can’t believe he did that at a fancy restaurant and I love music but I wouldn’t do that to a fancy restaurant,UgyX4ZouE97M1_Sx0VB4AaABAg,0,8,I haven’t seen this in a while and I love his pink hair but I can’t believe he did that at a fancy restaurant and I love music but I wouldn’t do that to a fancy restaurant,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Omg yummy my music favorite,UgxejmftQtzwUNLrT194AaABAg,0,0,Omg yummy my music favorite,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"This song has five writing credits
5
It took 5 people to come up with the lyrics ""yeah I got that yummy yum, that yummy yum""",UgzP7DUqva49__27oSd4AaABAg,0,0,"This song has five writing credits
5
It took 5 people to come up with the lyrics ""yeah I got that yummy yum, that yummy yum""",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,That's   so   nice 😍😘😚😻,UgytOicMdF9Pi0lHjSt4AaABAg,0,0,That's   so   nice ,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"I think he’s saying “you got that yummy yummy...” from a kids perspective. So he is his kid self eating off of other people’s plates bc that’s what kids do, they pick at food. But the food is drugged. But the kids think it’s “yummy”. Between 0.41-0.50 he’s feeling the effects of the drug. Also during this time nobody else at the table was eating the food besides Justin. They were acting like they were and kept getting up and switching tables. Then the waitress brought out new food and then they started eating it... then during the end of the video when justin starts dancing this is when the kids are missing. Then after the party, we see the red dress behind Justin which is the same red dress the little girl playing the violin was wearing. 🤯",UgzdKlSs-guHMT_JW_l4AaABAg,10,287,"I think he’s saying “you got that yummy yummy...” from a kids perspective. So he is his kid self eating off of other people’s plates bc that’s what kids do, they pick at food. But the food is drugged. But the kids think it’s “yummy”. Between 0.41-0.50 he’s feeling the effects of the drug. Also during this time nobody else at the table was eating the food besides Justin. They were acting like they were and kept getting up and switching tables. Then the waitress brought out new food and then they started eating it... then during the end of the video when justin starts dancing this is when the kids are missing. Then after the party, we see the red dress behind Justin which is the same red dress the little girl playing the violin was wearing. ",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,belieber for 11 years never been dissappointed,Ugz1cmtrID8zP2Sw9Wt4AaABAg,2,39,belieber for 11 years never been dissappointed,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,i’m so glad that he had the nerve to expose something that is so deeply rooted in the world’s elite. i’m just waiting for the media to start painting him as crazy again. it won’t be a coincidence.,UgyVGhusy1SbSLo24Nt4AaABAg,8,500,i’m so glad that he had the nerve to expose something that is so deeply rooted in the world’s elite. i’m just waiting for the media to start painting him as crazy again. it won’t be a coincidence.,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"It makes so much sense why he’d release this mediocre song. He could’ve easily released Intentions, an actually good song he made, but instead he released this by itself and tried to get it tik tok famous for the kids, promoting the shit out of it, even looking desperate in the process. He did it for the youth. Also notice how the old and rich are eating while young people serve them. At 1:32 there’s a half a second cut to a little kid playing the violin... why even show that? And why only for a half second? Definitely trying to expose pizza gate.",UgxDnblWoAgYv1nwnMl4AaABAg,3,197,"It makes so much sense why he’d release this mediocre song. He could’ve easily released Intentions, an actually good song he made, but instead he released this by itself and tried to get it tik tok famous for the kids, promoting the shit out of it, even looking desperate in the process. He did it for the youth. Also notice how the old and rich are eating while young people serve them. At 1:32 there’s a half a second cut to a little kid playing the violin... why even show that? And why only for a half second? Definitely trying to expose pizza gate.",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,I just needed to see why everyone thought Danny wrote this..,UgxPpqaoXWohU3S1jqJ4AaABAg,468,41703,I just needed to see why everyone thought Danny wrote this..,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Composer: How many ""yummy"" do you wanna in this music?
Justin: Yes",UgwVI0uqHzPpQ45UYfF4AaABAg,10,705,"Composer: How many ""yummy"" do you wanna in this music?
Justin: Yes",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,I love this ❤️ sng,UgwSp8SkNfXM8b8BMZ54AaABAg,0,0,I love this  sng,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Yummy song is just fabulous as well as aussoum,UgyOZH2snU39Cex9F394AaABAg,0,0,Yummy song is just fabulous as well as aussoum,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Now I realize why he wanted everyone to watch this so bad,UgxLSHrNSXez0XFPiEB4AaABAg,6,500,Now I realize why he wanted everyone to watch this so bad,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Justin : ""yummy yummy""×10
Girl in tears: that's so deep",UgyqQ3Mv5_QpCIcxoLh4AaABAg,23,1503,"Justin : ""yummy yummy""×10
Girl in tears: that's so deep",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,we were too stupid to understand the hidden philosophy behind this song,UgxI8dhILdMEo0w1p1R4AaABAg,10,512,we were too stupid to understand the hidden philosophy behind this song,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,I love Easter color and pink or baby blue sweaters 😍  going to supersonic shawn kemp 40$ an oz. Thnx guys and JB fans rock.,UgwHmVbhDdxxCVFhScR4AaABAg,0,0,I love Easter color and pink or baby blue sweaters   going to supersonic shawn kemp 40$ an oz. Thnx guys and JB fans rock.,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,He looks so yong like he’s 19,UgzJBj1pO6vG1674Pt14AaABAg,0,6,He looks so yong like he’s 19,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,STOP PIZZAGATE!!!,UgyvnFoW-eiEsG17BM94AaABAg,0,0,STOP PIZZAGATE!!!,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,My 4 year old son love this song,Ugxxeat23MTfVrhrm0V4AaABAg,0,0,My 4 year old son love this song,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"Finally he came out! N in pink! Bright pink, knew one day she would rise, great lyrics. Yummy? Bet he just saw some meat",UgxyoGi8-f0ZA3Nm_eF4AaABAg,1,0,"Finally he came out! N in pink! Bright pink, knew one day she would rise, great lyrics. Yummy? Bet he just saw some meat",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,"2009: Aye, Aye, Aye
2010: Baby, Baby, Baby
2012: Swag, Swag, Swag
2015: Sorry, Sorry, Sorry
2020: Yummy, Yummy, Yummy",Ugw7I0Zo7TfW6yQ0mhJ4AaABAg,22,798,"2009: Aye, Aye, Aye
2010: Baby, Baby, Baby
2012: Swag, Swag, Swag
2015: Sorry, Sorry, Sorry
2020: Yummy, Yummy, Yummy",en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Is it me or is it already starting to make me hungry 😅😅😅😶😶😶,Ugyl7yCfdqDkWxDXff94AaABAg,0,0,Is it me or is it already starting to make me hungry ,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,Keep it up Justin,Ugw9iAJFQ9WXQuOrT9d4AaABAg,0,0,Keep it up Justin,en
JustinBieberVEVO,Justin Bieber - Yummy (Official Video),"Production Company: OBB Pictures Directed by: Nick DeMoura Co-Directed by: Jordan Taylor Executive Producers: Justin Bieber, Scooter Braun, Allison Kaye, ...",8EJ3zbKTWQ8,The first viewer must feel like the king of the world...,Ugy_S8S8kR1uwDHCWmd4AaABAg,0,1,The first viewer must feel like the king of the world...,en
